experiment_id,transcript_id,model_name,technique_name,name_en,human_evaluator_score,human_evaluator_comments
"779","29","Llama 3.2 3B Instruct","structured-output","Rice","",""
"779","29","Llama 3.2 3B Instruct","structured-output","Palm Sugar","",""
"779","29","Llama 3.2 3B Instruct","structured-output","Spinach","",""
"779","29","Llama 3.2 3B Instruct","structured-output","Spicy Peanut Sauce","",""
"779","29","Llama 3.2 3B Instruct","structured-output","Meat (beef or chicken)","",""
"779","29","Llama 3.2 3B Instruct","structured-output","Cucumber","",""
"779","29","Llama 3.2 3B Instruct","structured-output","Garlic","",""
"779","29","Llama 3.2 3B Instruct","structured-output","Chili","",""
"779","29","Llama 3.2 3B Instruct","structured-output","Vegetable Oil","",""
"781","31","Llama 3.2 3B Instruct","structured-output","","",""
"782","32","Llama 3.2 3B Instruct","structured-output","fried rice","",""
"782","32","Llama 3.2 3B Instruct","structured-output","beef rendang","",""
"782","32","Llama 3.2 3B Instruct","structured-output","spinach","",""
"782","32","Llama 3.2 3B Instruct","structured-output","fermented soybean cake","",""
"782","32","Llama 3.2 3B Instruct","structured-output","chili sauce","",""
"782","32","Llama 3.2 3B Instruct","structured-output","bay leaves","",""
"782","32","Llama 3.2 3B Instruct","structured-output","cinnamon stick","",""
"782","32","Llama 3.2 3B Instruct","structured-output","parsley","",""
"782","32","Llama 3.2 3B Instruct","structured-output","curry powder","",""
"782","32","Llama 3.2 3B Instruct","structured-output","black pepper","",""
"782","32","Llama 3.2 3B Instruct","structured-output","vegetable oil","",""
"784","34","Llama 3.2 3B Instruct","structured-output","","",""
"785","35","Llama 3.2 3B Instruct","structured-output","white rice","",""
"785","35","Llama 3.2 3B Instruct","structured-output","chicken meat","",""
"785","35","Llama 3.2 3B Instruct","structured-output","chili paste","",""
"785","35","Llama 3.2 3B Instruct","structured-output","peanuts","",""
"786","36","Llama 3.2 3B Instruct","structured-output","","",""
"786","36","Llama 3.2 3B Instruct","structured-output","","",""
"786","36","Llama 3.2 3B Instruct","structured-output","","",""
"786","36","Llama 3.2 3B Instruct","structured-output","","",""
"786","36","Llama 3.2 3B Instruct","structured-output","","",""
"788","38","Llama 3.2 3B Instruct","structured-output","rice","",""
"788","38","Llama 3.2 3B Instruct","structured-output","coconut jam","",""
"788","38","Llama 3.2 3B Instruct","structured-output","garlic","",""
"788","38","Llama 3.2 3B Instruct","structured-output","lemon leaves","",""
"788","38","Llama 3.2 3B Instruct","structured-output","peas","",""
"788","38","Llama 3.2 3B Instruct","structured-output","chili paste","",""
"789","39","Llama 3.2 3B Instruct","structured-output","white rice","",""
"789","39","Llama 3.2 3B Instruct","structured-output","boiled chicken","",""
"789","39","Llama 3.2 3B Instruct","structured-output","basil","",""
"789","39","Llama 3.2 3B Instruct","structured-output","red chili pepper","",""
"789","39","Llama 3.2 3B Instruct","structured-output","sweet soy sauce","",""
"791","41","Llama 3.2 3B Instruct","structured-output","rice grain","",""
"791","41","Llama 3.2 3B Instruct","structured-output","tablespoon of coconut oil","",""
"791","41","Llama 3.2 3B Instruct","structured-output","chili paste","",""
"791","41","Llama 3.2 3B Instruct","structured-output","chicken meat","",""
"792","42","Llama 3.2 3B Instruct","structured-output","rice","",""
"792","42","Llama 3.2 3B Instruct","structured-output","vegetables","",""
"792","42","Llama 3.2 3B Instruct","structured-output","meat","",""
"793","43","Llama 3.2 3B Instruct","structured-output","rice","",""
"793","43","Llama 3.2 3B Instruct","structured-output","chicken","",""
"793","43","Llama 3.2 3B Instruct","structured-output","palm sugar","",""
"793","43","Llama 3.2 3B Instruct","structured-output","shrimp paste","",""
"793","43","Llama 3.2 3B Instruct","structured-output","lemon leaves","",""
"793","43","Llama 3.2 3B Instruct","structured-output","chilies","",""
"794","44","Llama 3.2 3B Instruct","structured-output","","",""
"795","45","Llama 3.2 3B Instruct","structured-output","rice","",""
"795","45","Llama 3.2 3B Instruct","structured-output","coconut milk","",""
"795","45","Llama 3.2 3B Instruct","structured-output","pandanus leaves","",""
"796","46","Llama 3.2 3B Instruct","structured-output","rice","",""
"796","46","Llama 3.2 3B Instruct","structured-output","coconut milk","",""
"796","46","Llama 3.2 3B Instruct","structured-output","chicken","",""
"796","46","Llama 3.2 3B Instruct","structured-output","tempeh","",""
"796","46","Llama 3.2 3B Instruct","structured-output","garlic","",""
"796","46","Llama 3.2 3B Instruct","structured-output","lemon leaves","",""
"796","46","Llama 3.2 3B Instruct","structured-output","pandan leaves","",""
"796","46","Llama 3.2 3B Instruct","structured-output","vinegar","",""
"797","47","Llama 3.2 3B Instruct","structured-output","rice grain","",""
"797","47","Llama 3.2 3B Instruct","structured-output","coconut milk","",""
"797","47","Llama 3.2 3B Instruct","structured-output","garlic","",""
"797","47","Llama 3.2 3B Instruct","structured-output","chilies","",""
"798","48","Llama 3.2 3B Instruct","structured-output","rice","",""
"798","48","Llama 3.2 3B Instruct","structured-output","green beans","",""
"798","48","Llama 3.2 3B Instruct","structured-output","tempeh","",""
"798","48","Llama 3.2 3B Instruct","structured-output","chicken meat","",""
"798","48","Llama 3.2 3B Instruct","structured-output","vegetable oil","",""
"799","49","Llama 3.2 3B Instruct","structured-output","white rice","",""
"799","49","Llama 3.2 3B Instruct","structured-output","beef","",""
"799","49","Llama 3.2 3B Instruct","structured-output","chili paste","",""
"799","49","Llama 3.2 3B Instruct","structured-output","bay leaves","",""
"800","50","Llama 3.2 3B Instruct","structured-output","rice","",""
"800","50","Llama 3.2 3B Instruct","structured-output","chicken meat","",""
"800","50","Llama 3.2 3B Instruct","structured-output","egg","",""
"800","50","Llama 3.2 3B Instruct","structured-output","lemon leaves","",""
"800","50","Llama 3.2 3B Instruct","structured-output","cooking oil","",""
"800","50","Llama 3.2 3B Instruct","structured-output","sweet soy sauce","",""
"804","4","Phi-4-mini 3.8B Instruct","structured-output","","",""
"806","6","Phi-4-mini 3.8B Instruct","structured-output","","",""
"807","7","Phi-4-mini 3.8B Instruct","structured-output","","",""
"809","9","Phi-4-mini 3.8B Instruct","structured-output","","",""
"810","10","Phi-4-mini 3.8B Instruct","structured-output","","",""
"811","11","Phi-4-mini 3.8B Instruct","structured-output","","",""
"813","13","Phi-4-mini 3.8B Instruct","structured-output","","",""
"814","14","Phi-4-mini 3.8B Instruct","structured-output","","",""
"816","16","Phi-4-mini 3.8B Instruct","structured-output","","",""
"817","17","Phi-4-mini 3.8B Instruct","structured-output","","",""
"818","18","Phi-4-mini 3.8B Instruct","structured-output","","",""
"820","20","Phi-4-mini 3.8B Instruct","structured-output","","",""
"822","22","Phi-4-mini 3.8B Instruct","structured-output","","",""
"824","24","Phi-4-mini 3.8B Instruct","structured-output","","",""
"826","26","Phi-4-mini 3.8B Instruct","structured-output","","",""
"828","28","Phi-4-mini 3.8B Instruct","structured-output","","",""
"831","31","Phi-4-mini 3.8B Instruct","structured-output","","",""
"833","33","Phi-4-mini 3.8B Instruct","structured-output","","",""
"834","34","Phi-4-mini 3.8B Instruct","structured-output","","",""
"837","37","Phi-4-mini 3.8B Instruct","structured-output","","",""
"838","38","Phi-4-mini 3.8B Instruct","structured-output","","",""
"841","41","Phi-4-mini 3.8B Instruct","structured-output","","",""
"844","44","Phi-4-mini 3.8B Instruct","structured-output","","",""
"846","46","Phi-4-mini 3.8B Instruct","structured-output","","",""
"848","48","Phi-4-mini 3.8B Instruct","structured-output","","",""
"849","49","Phi-4-mini 3.8B Instruct","structured-output","","",""
"850","50","Phi-4-mini 3.8B Instruct","structured-output","","",""
"851","1","Qwen 2.5 3B Instruct","structured-output","red onion","",""
"852","2","Qwen 2.5 3B Instruct","structured-output","","",""
"853","3","Qwen 2.5 3B Instruct","structured-output","","",""
"854","4","Qwen 2.5 3B Instruct","structured-output","egg","",""
"855","5","Qwen 2.5 3B Instruct","structured-output","","",""
"856","6","Qwen 2.5 3B Instruct","structured-output","3 leaves pandan leaf","",""
"856","6","Qwen 2.5 3B Instruct","structured-output","1 can of carrat milk powder, 275 ml","",""
"856","6","Qwen 2.5 3B Instruct","structured-output","3 eggs","",""
"856","6","Qwen 2.5 3B Instruct","structured-output","3 cloves of white garlic, minced","",""
"856","6","Qwen 2.5 3B Instruct","structured-output","1 piece of dark brown sugar, minced","",""
"856","6","Qwen 2.5 3B Instruct","structured-output","Half a cup of sweetened milk powder","",""
"856","6","Qwen 2.5 3B Instruct","structured-output","to taste salt","",""
"857","7","Qwen 2.5 3B Instruct","structured-output","Egg (chicken)","",""
"857","7","Qwen 2.5 3B Instruct","structured-output","Egg (chicken)","",""
"858","8","Qwen 2.5 3B Instruct","structured-output","","",""
"859","9","Qwen 2.5 3B Instruct","structured-output","fried egg","",""
"859","9","Qwen 2.5 3B Instruct","structured-output","egg flour","",""
"860","10","Qwen 2.5 3B Instruct","structured-output","omelette","",""
"860","10","Qwen 2.5 3B Instruct","structured-output","tapioka","",""
"860","10","Qwen 2.5 3B Instruct","structured-output","rice flour","",""
"860","10","Qwen 2.5 3B Instruct","structured-output","red onion","",""
"860","10","Qwen 2.5 3B Instruct","structured-output","white onion","",""
"860","10","Qwen 2.5 3B Instruct","structured-output","tamarind","",""
"860","10","Qwen 2.5 3B Instruct","structured-output","coconut milk","",""
"860","10","Qwen 2.5 3B Instruct","structured-output","salt","",""
"861","11","Qwen 2.5 3B Instruct","structured-output","","",""
"862","12","Qwen 2.5 3B Instruct","structured-output","egg","",""
"863","13","Qwen 2.5 3B Instruct","structured-output","fried eggs","",""
"863","13","Qwen 2.5 3B Instruct","structured-output","flour","",""
"863","13","Qwen 2.5 3B Instruct","structured-output","all-purpose flour","",""
"863","13","Qwen 2.5 3B Instruct","structured-output","water","",""
"863","13","Qwen 2.5 3B Instruct","structured-output","baking powder","",""
"863","13","Qwen 2.5 3B Instruct","structured-output","salt","",""
"864","14","Qwen 2.5 3B Instruct","structured-output","Vegetables and fruits","",""
"864","14","Qwen 2.5 3B Instruct","structured-output","Egg","",""
"865","15","Qwen 2.5 3B Instruct","structured-output","","",""
"866","16","Qwen 2.5 3B Instruct","structured-output","egg","",""
"867","17","Qwen 2.5 3B Instruct","structured-output","2 shallots, finely chopped","",""
"867","17","Qwen 2.5 3B Instruct","structured-output","half of a large shallot, finely chopped","",""
"867","17","Qwen 2.5 3B Instruct","structured-output","2 pieces of prawns, separated in lemon juice","",""
"867","17","Qwen 2.5 3B Instruct","structured-output","1 clove of red kidney bean, finely chopped","",""
"867","17","Qwen 2.5 3B Instruct","structured-output","3 cloves of white garlic, finely chopped","",""
"867","17","Qwen 2.5 3B Instruct","structured-output","6 pieces of egg, finely chopped","",""
"867","17","Qwen 2.5 3B Instruct","structured-output","half a chili pepper, finely chopped","",""
"868","18","Qwen 2.5 3B Instruct","structured-output","","",""
"869","19","Qwen 2.5 3B Instruct","structured-output","Egg","",""
"870","20","Qwen 2.5 3B Instruct","structured-output","","",""
"871","21","Qwen 2.5 3B Instruct","structured-output","egg","",""
"872","22","Qwen 2.5 3B Instruct","structured-output","egg","",""
"872","22","Qwen 2.5 3B Instruct","structured-output","rice","",""
"873","23","Qwen 2.5 3B Instruct","structured-output","","",""
"874","24","Qwen 2.5 3B Instruct","structured-output","egg","",""
"875","25","Qwen 2.5 3B Instruct","structured-output","","",""
"876","26","Qwen 2.5 3B Instruct","structured-output","egg","",""
"876","26","Qwen 2.5 3B Instruct","structured-output","shallot","",""
"876","26","Qwen 2.5 3B Instruct","structured-output","garlic","",""
"876","26","Qwen 2.5 3B Instruct","structured-output","soy sauce","",""
"876","26","Qwen 2.5 3B Instruct","structured-output","all-purpose flour","",""
"877","27","Qwen 2.5 3B Instruct","structured-output","rice","",""
"877","27","Qwen 2.5 3B Instruct","structured-output","egg","",""
"877","27","Qwen 2.5 3B Instruct","structured-output","catfish","",""
"877","27","Qwen 2.5 3B Instruct","structured-output","any vegetables","",""
"878","28","Qwen 2.5 3B Instruct","structured-output","Egg, shrimp, carrot, red onion, white onion, galangal, vegetable oil","",""
"878","28","Qwen 2.5 3B Instruct","structured-output","instant noodles","",""
"878","28","Qwen 2.5 3B Instruct","structured-output","tablespoon white onion, handful shrimp, piece carrot, few eggs, teaspoon flour","",""
"878","28","Qwen 2.5 3B Instruct","structured-output","cloves galangal","",""
"878","28","Qwen 2.5 3B Instruct","structured-output","few eggs, to taste","",""
"878","28","Qwen 2.5 3B Instruct","structured-output","tablespoon white onion","",""
"878","28","Qwen 2.5 3B Instruct","structured-output","tablespoon white onion","",""
"878","28","Qwen 2.5 3B Instruct","structured-output","tablespoon flour","",""
"879","29","Qwen 2.5 3B Instruct","structured-output","","",""
"901","1","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"901","1","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"901","1","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"901","1","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"901","1","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"901","1","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"902","2","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"902","2","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"902","2","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"902","2","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"902","2","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"902","2","Gemma-SEA-LION v4 4B","structured-output","chili pepper","",""
"903","3","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"903","3","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"903","3","Gemma-SEA-LION v4 4B","structured-output","dates","",""
"903","3","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"903","3","Gemma-SEA-LION v4 4B","structured-output","anchovies","",""
"903","3","Gemma-SEA-LION v4 4B","structured-output","red beans","",""
"904","4","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"904","4","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"904","4","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"904","4","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"904","4","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"904","4","Gemma-SEA-LION v4 4B","structured-output","chili pepper","",""
"905","5","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"905","5","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"905","5","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"905","5","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"905","5","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"905","5","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"906","6","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"906","6","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"906","6","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"906","6","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"906","6","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"906","6","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"906","6","Gemma-SEA-LION v4 4B","structured-output","turmeric","",""
"907","7","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"907","7","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"907","7","Gemma-SEA-LION v4 4B","structured-output","coconut milk","",""
"907","7","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"907","7","Gemma-SEA-LION v4 4B","structured-output","anchovies","",""
"907","7","Gemma-SEA-LION v4 4B","structured-output","preserved vegetables","",""
"908","8","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"908","8","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"908","8","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"908","8","Gemma-SEA-LION v4 4B","structured-output","chicken stock","",""
"908","8","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"908","8","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"909","9","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"909","9","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"909","9","Gemma-SEA-LION v4 4B","structured-output","chicken stock","",""
"909","9","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"909","9","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"909","9","Gemma-SEA-LION v4 4B","structured-output","chili","",""
"910","10","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"910","10","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"910","10","Gemma-SEA-LION v4 4B","structured-output","dates","",""
"910","10","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"910","10","Gemma-SEA-LION v4 4B","structured-output","anchovies","",""
"910","10","Gemma-SEA-LION v4 4B","structured-output","red beans","",""
"911","11","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"911","11","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"911","11","Gemma-SEA-LION v4 4B","structured-output","coconut milk","",""
"911","11","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"911","11","Gemma-SEA-LION v4 4B","structured-output","dried anchovies","",""
"911","11","Gemma-SEA-LION v4 4B","structured-output","almonds","",""
"912","12","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"912","12","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"912","12","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"912","12","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"912","12","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"912","12","Gemma-SEA-LION v4 4B","structured-output","chili peppers","",""
"913","13","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"913","13","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"913","13","Gemma-SEA-LION v4 4B","structured-output","chicken stock","",""
"913","13","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"915","15","Gemma-SEA-LION v4 4B","structured-output","cooked rice","",""
"915","15","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"915","15","Gemma-SEA-LION v4 4B","structured-output","fish","",""
"915","15","Gemma-SEA-LION v4 4B","structured-output","vegetables","",""
"915","15","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"916","16","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"916","16","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"916","16","Gemma-SEA-LION v4 4B","structured-output","chicken stock","",""
"916","16","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"916","16","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"917","17","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"917","17","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"917","17","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"917","17","Gemma-SEA-LION v4 4B","structured-output","chicken broth","",""
"917","17","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"917","17","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"918","18","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"918","18","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"918","18","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"918","18","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"918","18","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"918","18","Gemma-SEA-LION v4 4B","structured-output","chili pepper","",""
"919","19","Gemma-SEA-LION v4 4B","structured-output","cooked rice","",""
"919","19","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"919","19","Gemma-SEA-LION v4 4B","structured-output","mixed vegetables","",""
"919","19","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"919","19","Gemma-SEA-LION v4 4B","structured-output","oil","",""
"920","20","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"920","20","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"920","20","Gemma-SEA-LION v4 4B","structured-output","coconut milk","",""
"920","20","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"920","20","Gemma-SEA-LION v4 4B","structured-output","anchovies","",""
"920","20","Gemma-SEA-LION v4 4B","structured-output","preserved vegetables","",""
"922","22","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"922","22","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"922","22","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"922","22","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"922","22","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"922","22","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"923","23","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"923","23","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"923","23","Gemma-SEA-LION v4 4B","structured-output","chicken stock","",""
"923","23","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"924","24","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"924","24","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"924","24","Gemma-SEA-LION v4 4B","structured-output","chicken stock","",""
"924","24","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"924","24","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"924","24","Gemma-SEA-LION v4 4B","structured-output","chili","",""
"925","25","Gemma-SEA-LION v4 4B","structured-output","cooked rice","",""
"925","25","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"925","25","Gemma-SEA-LION v4 4B","structured-output","preserved radish","",""
"925","25","Gemma-SEA-LION v4 4B","structured-output","chili peppers","",""
"926","26","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"926","26","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"926","26","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"926","26","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"926","26","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"926","26","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"927","27","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"927","27","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"927","27","Gemma-SEA-LION v4 4B","structured-output","rice washing water","",""
"927","27","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"927","27","Gemma-SEA-LION v4 4B","structured-output","dried anchovies","",""
"927","27","Gemma-SEA-LION v4 4B","structured-output","preserved radish","",""
"927","27","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"927","27","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"928","28","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"928","28","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"928","28","Gemma-SEA-LION v4 4B","structured-output","dates","",""
"928","28","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"928","28","Gemma-SEA-LION v4 4B","structured-output","anchovies","",""
"928","28","Gemma-SEA-LION v4 4B","structured-output","clamshells","",""
"928","28","Gemma-SEA-LION v4 4B","structured-output","fish sauce","",""
"929","29","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"929","29","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"929","29","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"929","29","Gemma-SEA-LION v4 4B","structured-output","chicken stock","",""
"929","29","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"929","29","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"929","29","Gemma-SEA-LION v4 4B","structured-output","chili peppers","",""
"930","30","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"930","30","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"930","30","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"930","30","Gemma-SEA-LION v4 4B","structured-output","vegetables","",""
"930","30","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"931","31","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"931","31","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"931","31","Gemma-SEA-LION v4 4B","structured-output","coconut milk","",""
"931","31","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"931","31","Gemma-SEA-LION v4 4B","structured-output","anchovies","",""
"931","31","Gemma-SEA-LION v4 4B","structured-output"," peanuts","",""
"931","31","Gemma-SEA-LION v4 4B","structured-output","tomato","",""
"932","32","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"932","32","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"932","32","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"932","32","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"933","33","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"933","33","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"933","33","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"933","33","Gemma-SEA-LION v4 4B","structured-output","mixed vegetables","",""
"933","33","Gemma-SEA-LION v4 4B","structured-output","cooking oil","",""
"934","34","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"934","34","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"934","34","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"934","34","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"934","34","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"934","34","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"935","35","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"935","35","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"935","35","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"935","35","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"935","35","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"935","35","Gemma-SEA-LION v4 4B","structured-output","chili peppers","",""
"936","36","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"936","36","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"936","36","Gemma-SEA-LION v4 4B","structured-output","chicken stock","",""
"936","36","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"936","36","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"936","36","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"937","37","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"937","37","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"937","37","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"937","37","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"937","37","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"937","37","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"939","39","Gemma-SEA-LION v4 4B","structured-output","cooked rice","",""
"939","39","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"939","39","Gemma-SEA-LION v4 4B","structured-output","chicken stock","",""
"939","39","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"939","39","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"939","39","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"940","40","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"940","40","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"940","40","Gemma-SEA-LION v4 4B","structured-output","rice washing water","",""
"940","40","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"940","40","Gemma-SEA-LION v4 4B","structured-output","anchovies","",""
"940","40","Gemma-SEA-LION v4 4B","structured-output","preserved vegetables","",""
"940","40","Gemma-SEA-LION v4 4B","structured-output","hard-boiled egg","",""
"941","41","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"941","41","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"941","41","Gemma-SEA-LION v4 4B","structured-output","chicken pieces","",""
"941","41","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"942","42","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"942","42","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"942","42","Gemma-SEA-LION v4 4B","structured-output","rice washing water","",""
