experiment_id,transcript_id,model_name,technique_name,name_original,name_en,hallucination_flag
"683","33","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","Bird's Eye Chili","YES"
"683","33","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","To Taste","YES"
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","Fish","YES"
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","NO"
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","serai","Lemongrass","YES"
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","cuka","Vinegar","YES"
"684","34","Gemma-SEA-LION v4 4B","chain-of-thought","garam","Salt","NO"
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","ikan lumba","Salmon fillet","YES"
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red onion","YES"
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","serai","Lemongrass","NO"
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","cuka","Vinegar","YES"
"685","35","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"686","36","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","Fish","NO"
"686","36","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"686","36","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"686","36","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","Bird's Eye Chili","NO"
"686","36","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","To Taste","YES"
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","ikan fillet","Fish Fillet","YES"
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","Bird's Eye Chili","YES"
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","serai","Lemongrass","YES"
"687","37","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","NO"
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","YES"
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","NO"
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","NO"
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","NO"
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","cuka","vinegar","YES"
"688","38","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","YES"
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","YES"
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","YES"
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","NO"
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","bird's eye chili","NO"
"689","39","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","NO"
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","NO"
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","NO"
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomatoes","YES"
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","YES"
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","bird's eye chili","YES"
"690","40","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","ikan fillet","Fish Fillet","YES"
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","Red Chili","YES"
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","serai","Galangal","YES"
"691","41","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","YES"
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","YES"
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","YES"
"692","42","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","NO"
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","NO"
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","dried chili peppers","YES"
"693","43","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","YES"
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","dried anchovies","YES"
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","YES"
"694","44","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","ikan fillet","Fish Fillet","YES"
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","serai","Galangal","YES"
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","Bird's Eye Chili","YES"
"695","45","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","To Taste","YES"
"696","46","Gemma-SEA-LION v4 4B","chain-of-thought","ikan fillet","Fish Fillet","YES"
"696","46","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","YES"
"696","46","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","YES"
"696","46","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","Red Chili","YES"
"696","46","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"697","47","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","Fish","YES"
"697","47","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","Tomato","NO"
"697","47","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","Red Onion","NO"
"697","47","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","Red Chili Peppers","NO"
"697","47","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","To taste","YES"
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","daun pandan","pandan leaves","YES"
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","air pati","coconut water","YES"
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","NO"
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","anchovies","YES"
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","bendi","ladies finger","YES"
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","dried chili","YES"
"698","48","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","nasi","rice","YES"
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","NO"
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","YES"
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","ikan bilis","anchovies","YES"
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","NO"
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili","YES"
"699","49","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","NO"
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","YES"
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","YES"
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","YES"
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","ketumbar","coriander","YES"
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","serai","ginger","YES"
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili peppers","YES"
"700","50","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","YES"
"751","1","Llama 3.2 3B Instruct","structured-output","","","YES"
"753","3","Llama 3.2 3B Instruct","structured-output","kacang tanah","peanuts","YES"
"753","3","Llama 3.2 3B Instruct","structured-output","kacang hijau","green beans","YES"
"753","3","Llama 3.2 3B Instruct","structured-output","buncis","boiled cassava","YES"
"753","3","Llama 3.2 3B Instruct","structured-output","telur","hard-boiled eggs","YES"
"753","3","Llama 3.2 3B Instruct","structured-output","gulai","peanut sauce","YES"
"755","5","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"755","5","Llama 3.2 3B Instruct","structured-output","lemak","coconut milk","YES"
"755","5","Llama 3.2 3B Instruct","structured-output","kacang hijau","pigeon pea","YES"
"755","5","Llama 3.2 3B Instruct","structured-output","ambuyat","tapioca stem","YES"
"755","5","Llama 3.2 3B Instruct","structured-output","tempeh","tempeh","YES"
"755","5","Llama 3.2 3B Instruct","structured-output","sambal","chili paste","YES"
"755","5","Llama 3.2 3B Instruct","structured-output","gula melaka","jaggery","YES"
"755","5","Llama 3.2 3B Instruct","structured-output","daun salam","bay leaf","YES"
"755","5","Llama 3.2 3B Instruct","structured-output","daun pandan","pandanus leaf","YES"
"755","5","Llama 3.2 3B Instruct","structured-output","lada hitam","black pepper","YES"
"756","6","Llama 3.2 3B Instruct","structured-output","Ayam","Chicken","YES"
"756","6","Llama 3.2 3B Instruct","structured-output","Kentang","Potato","YES"
"756","6","Llama 3.2 3B Instruct","structured-output","Bawang","Garlic","YES"
"756","6","Llama 3.2 3B Instruct","structured-output","Kemiri","Chili","YES"
"757","7","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"757","7","Llama 3.2 3B Instruct","structured-output"," santan","coconut milk","YES"
"757","7","Llama 3.2 3B Instruct","structured-output","kacang hijau","green beans","YES"
"757","7","Llama 3.2 3B Instruct","structured-output","ikan","fish","YES"
"757","7","Llama 3.2 3B Instruct","structured-output","tempeh","tempeh","YES"
"759","9","Llama 3.2 3B Instruct","structured-output","ikan bangus, ikan kambing atau ikan patin","fish (bass, mackerel or catfish)","YES"
"759","9","Llama 3.2 3B Instruct","structured-output","bawang merah, bawang putih, daun salam","onion, garlic, lemongrass","NO"
"759","9","Llama 3.2 3B Instruct","structured-output","kentang","potato","YES"
"759","9","Llama 3.2 3B Instruct","structured-output","sambal asam","vinegar-based sambal","YES"
"760","10","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"760","10","Llama 3.2 3B Instruct","structured-output","sambal","chili paste","YES"
"760","10","Llama 3.2 3B Instruct","structured-output","peanuts","groundnuts","YES"
"760","10","Llama 3.2 3B Instruct","structured-output","pork","pork","YES"
"761","11","Llama 3.2 3B Instruct","structured-output","னி ௃பி","pork meat","YES"
"761","11","Llama 3.2 3B Instruct","structured-output","மி ௃பி","chicken meat","NO"
"761","11","Llama 3.2 3B Instruct","structured-output","னி ௃஽்","pork blood","YES"
"761","11","Llama 3.2 3B Instruct","structured-output","னி ௃க்","pork organs","YES"
"761","11","Llama 3.2 3B Instruct","structured-output","௃பி க்","pork skin","YES"
"761","11","Llama 3.2 3B Instruct","structured-output","௃பி","pork meat broth","YES"
"763","13","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"763","13","Llama 3.2 3B Instruct","structured-output","kacang hijau","green bean","YES"
"763","13","Llama 3.2 3B Instruct","structured-output","ayam","chicken","YES"
"763","13","Llama 3.2 3B Instruct","structured-output","kecap manis","sweet soy sauce","YES"
"764","14","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"764","14","Llama 3.2 3B Instruct","structured-output","kacang tanah","peanuts","YES"
"764","14","Llama 3.2 3B Instruct","structured-output","telur","egg","YES"
"764","14","Llama 3.2 3B Instruct","structured-output","sayur","vegetables","YES"
"765","15","Llama 3.2 3B Instruct","structured-output","Gula Melaka","Palm Sugar","NO"
"765","15","Llama 3.2 3B Instruct","structured-output","Kuih Mentega","Coconut Oil Mixture","YES"
"765","15","Llama 3.2 3B Instruct","structured-output","Gula Kacang","Red Bean Sugar","YES"
"765","15","Llama 3.2 3B Instruct","structured-output","Telur","Egg","YES"
"766","16","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"766","16","Llama 3.2 3B Instruct","structured-output","lemak","coconut milk","YES"
"766","16","Llama 3.2 3B Instruct","structured-output","telur","egg","NO"
"766","16","Llama 3.2 3B Instruct","structured-output","kacang hijau","green bean","YES"
"766","16","Llama 3.2 3B Instruct","structured-output","gula","sugar","YES"
"767","17","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"767","17","Llama 3.2 3B Instruct","structured-output","daging ayam","chicken","YES"
"767","17","Llama 3.2 3B Instruct","structured-output","daun salam","lemon leaves","YES"
"767","17","Llama 3.2 3B Instruct","structured-output","daging sapi","beef","YES"
"767","17","Llama 3.2 3B Instruct","structured-output","kacang hijau","green beans","YES"
"767","17","Llama 3.2 3B Instruct","structured-output","terasi","shrimp paste","YES"
"767","17","Llama 3.2 3B Instruct","structured-output","kecap manis","sweet soy sauce","YES"
"767","17","Llama 3.2 3B Instruct","structured-output","gula merah","jaggery","YES"
"767","17","Llama 3.2 3B Instruct","structured-output","terasi","shrimp paste","YES"
"767","17","Llama 3.2 3B Instruct","structured-output","air","water","NO"
"768","18","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"768","18","Llama 3.2 3B Instruct","structured-output","lemak","coconut milk","YES"
"768","18","Llama 3.2 3B Instruct","structured-output","daging ayam","chicken meat","YES"
"768","18","Llama 3.2 3B Instruct","structured-output","telur","egg","NO"
"768","18","Llama 3.2 3B Instruct","structured-output","sambal","chili paste","YES"
"769","19","Llama 3.2 3B Instruct","structured-output","nasi putih","white rice","YES"
"769","19","Llama 3.2 3B Instruct","structured-output","daging ayam","chicken meat","YES"
"769","19","Llama 3.2 3B Instruct","structured-output","daun pandan","pandan leaves","YES"
"769","19","Llama 3.2 3B Instruct","structured-output","garam masak","mixed spice","YES"
"769","19","Llama 3.2 3B Instruct","structured-output","sambal","chili paste","YES"
"770","20","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"770","20","Llama 3.2 3B Instruct","structured-output","kentang","coconut","YES"
"770","20","Llama 3.2 3B Instruct","structured-output","daging","meat","YES"
"770","20","Llama 3.2 3B Instruct","structured-output","lemak","coconut milk","YES"
"771","21","Llama 3.2 3B Instruct","structured-output","ன்ி ஫஗","Coconut milk","YES"
"771","21","Llama 3.2 3B Instruct","structured-output","பலக ி௉","Peanuts","YES"
"771","21","Llama 3.2 3B Instruct","structured-output","ி௉ பலக","Peanuts","YES"
"771","21","Llama 3.2 3B Instruct","structured-output","ி௉ பக","Peanuts","YES"
"771","21","Llama 3.2 3B Instruct","structured-output","பி க","Rice","YES"
"773","23","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"773","23","Llama 3.2 3B Instruct","structured-output","kentang","potato","NO"
"773","23","Llama 3.2 3B Instruct","structured-output","daging ayam","chicken","YES"
"773","23","Llama 3.2 3B Instruct","structured-output","bawang","onion","YES"
"773","23","Llama 3.2 3B Instruct","structured-output","kecap manis","sweet soy sauce","YES"
"775","25","Llama 3.2 3B Instruct","structured-output","bawang putih","garlic","NO"
"775","25","Llama 3.2 3B Instruct","structured-output","bawang merah","red onion","YES"
"775","25","Llama 3.2 3B Instruct","structured-output","daging sapi","beef","YES"
"775","25","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"777","27","Llama 3.2 3B Instruct","structured-output","³nasi","rice","YES"
"777","27","Llama 3.2 3B Instruct","structured-output","µiôn","coconut milk","YES"
"777","27","Llama 3.2 3B Instruct","structured-output","Ébi"," anchovies","YES"
"777","27","Llama 3.2 3B Instruct","structured-output","·tempe","tempeh","YES"
"777","27","Llama 3.2 3B Instruct","structured-output","·n˓¿Â","hard-boiled egg","YES"
"777","27","Llama 3.2 3B Instruct","structured-output","·ramai","peanuts","YES"
"778","28","Llama 3.2 3B Instruct","structured-output","nasi putih","white rice","YES"
"778","28","Llama 3.2 3B Instruct","structured-output","minyak goreng","vegetable oil","YES"
"778","28","Llama 3.2 3B Instruct","structured-output","daun salam","lemon grass","YES"
"778","28","Llama 3.2 3B Instruct","structured-output","serkei","anchovies","YES"
"778","28","Llama 3.2 3B Instruct","structured-output","cili","chilies","YES"
"778","28","Llama 3.2 3B Instruct","structured-output","daun jeruk","lime leaves","YES"
"778","28","Llama 3.2 3B Instruct","structured-output","gula arang","palm sugar","YES"
"779","29","Llama 3.2 3B Instruct","structured-output","Nasi","Rice","YES"
"779","29","Llama 3.2 3B Instruct","structured-output","Gula Melaka","Palm Sugar","YES"
"779","29","Llama 3.2 3B Instruct","structured-output","Kacang Hijau","Spinach","YES"
"779","29","Llama 3.2 3B Instruct","structured-output","Sambal Kacang","Spicy Peanut Sauce","YES"
"779","29","Llama 3.2 3B Instruct","structured-output","Daging","Meat (beef or chicken)","YES"
"779","29","Llama 3.2 3B Instruct","structured-output","Timun","Cucumber","YES"
"779","29","Llama 3.2 3B Instruct","structured-output","Bawang","Garlic","NO"
"779","29","Llama 3.2 3B Instruct","structured-output","Lada","Chili","NO"
"779","29","Llama 3.2 3B Instruct","structured-output","Minyak Gandum","Vegetable Oil","YES"
"781","31","Llama 3.2 3B Instruct","structured-output","","","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","nasi goreng","fried rice","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","daging rendang","beef rendang","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","kacang hijau","spinach","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","tempe","fermented soybean cake","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","ajis","chili sauce","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","daun salam","bay leaves","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","serai","cinnamon stick","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","daun ketumbar","parsley","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","garam masak","curry powder","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","lada hitam","black pepper","YES"
"782","32","Llama 3.2 3B Instruct","structured-output","minyak goreng","vegetable oil","YES"
"784","34","Llama 3.2 3B Instruct","structured-output","","","YES"
"785","35","Llama 3.2 3B Instruct","structured-output","nasi putih","white rice","YES"
"785","35","Llama 3.2 3B Instruct","structured-output","daging ayam","chicken meat","YES"
"785","35","Llama 3.2 3B Instruct","structured-output","sambal","chili paste","YES"
"785","35","Llama 3.2 3B Instruct","structured-output","peanut","peanuts","YES"
"786","36","Llama 3.2 3B Instruct","structured-output","","","YES"
"786","36","Llama 3.2 3B Instruct","structured-output","","","YES"
"786","36","Llama 3.2 3B Instruct","structured-output","","","YES"
"786","36","Llama 3.2 3B Instruct","structured-output","","","YES"
"786","36","Llama 3.2 3B Instruct","structured-output","","","YES"
"788","38","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"788","38","Llama 3.2 3B Instruct","structured-output","kaya","coconut jam","YES"
"788","38","Llama 3.2 3B Instruct","structured-output","bawang","garlic","NO"
"788","38","Llama 3.2 3B Instruct","structured-output","daun salam","lemon leaves","YES"
"788","38","Llama 3.2 3B Instruct","structured-output","kacang hijau","peas","YES"
"788","38","Llama 3.2 3B Instruct","structured-output","sambal","chili paste","NO"
"789","39","Llama 3.2 3B Instruct","structured-output","nasi putih","white rice","YES"
"789","39","Llama 3.2 3B Instruct","structured-output","ayam rebus","boiled chicken","YES"
"789","39","Llama 3.2 3B Instruct","structured-output","daun bawang","basil","YES"
"789","39","Llama 3.2 3B Instruct","structured-output","cili padi","red chili pepper","YES"
"789","39","Llama 3.2 3B Instruct","structured-output","kecap manis","sweet soy sauce","NO"
"791","41","Llama 3.2 3B Instruct","structured-output","biji","rice grain","YES"
"791","41","Llama 3.2 3B Instruct","structured-output","sudu besar","tablespoon of coconut oil","YES"
"791","41","Llama 3.2 3B Instruct","structured-output","sambal","chili paste","YES"
"791","41","Llama 3.2 3B Instruct","structured-output","daging ayam","chicken meat","YES"
"792","42","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"792","42","Llama 3.2 3B Instruct","structured-output","sayur","vegetables","YES"
"792","42","Llama 3.2 3B Instruct","structured-output","daging","meat","YES"
"793","43","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"793","43","Llama 3.2 3B Instruct","structured-output","guyuran","chicken","YES"
"793","43","Llama 3.2 3B Instruct","structured-output","kentang","palm sugar","NO"
"793","43","Llama 3.2 3B Instruct","structured-output","terasi","shrimp paste","YES"
"793","43","Llama 3.2 3B Instruct","structured-output","daun","lemon leaves","YES"
"793","43","Llama 3.2 3B Instruct","structured-output","cabai","chilies","YES"
"794","44","Llama 3.2 3B Instruct","structured-output","","","YES"
"795","45","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"795","45","Llama 3.2 3B Instruct","structured-output","lemak","coconut milk","YES"
"795","45","Llama 3.2 3B Instruct","structured-output","daun pandan","pandanus leaves","YES"
"796","46","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"796","46","Llama 3.2 3B Instruct","structured-output","sanji","coconut milk","YES"
"796","46","Llama 3.2 3B Instruct","structured-output","kambing","chicken","YES"
"796","46","Llama 3.2 3B Instruct","structured-output","tempeh","tempeh","YES"
"796","46","Llama 3.2 3B Instruct","structured-output","bawang","garlic","YES"
"796","46","Llama 3.2 3B Instruct","structured-output","daun salam","lemon leaves","YES"
"796","46","Llama 3.2 3B Instruct","structured-output","daun pandan","pandan leaves","YES"
"796","46","Llama 3.2 3B Instruct","structured-output","asam","vinegar","YES"
"797","47","Llama 3.2 3B Instruct","structured-output","biji nasi","rice grain","YES"
"797","47","Llama 3.2 3B Instruct","structured-output","susu","coconut milk","YES"
"797","47","Llama 3.2 3B Instruct","structured-output","bawang putih","garlic","NO"
"797","47","Llama 3.2 3B Instruct","structured-output","cili padi","chilies","NO"
"798","48","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"798","48","Llama 3.2 3B Instruct","structured-output","kacang hijau","green beans","YES"
"798","48","Llama 3.2 3B Instruct","structured-output","tempeh","tempeh","YES"
"798","48","Llama 3.2 3B Instruct","structured-output","daging ayam","chicken meat","YES"
"798","48","Llama 3.2 3B Instruct","structured-output","minyak goreng","vegetable oil","YES"
"799","49","Llama 3.2 3B Instruct","structured-output","nasi putih","white rice","YES"
"799","49","Llama 3.2 3B Instruct","structured-output","daging sapi","beef","YES"
"799","49","Llama 3.2 3B Instruct","structured-output","sambal sambal","chili paste","YES"
"799","49","Llama 3.2 3B Instruct","structured-output","daun salam","bay leaves","YES"
"800","50","Llama 3.2 3B Instruct","structured-output","nasi","rice","YES"
"800","50","Llama 3.2 3B Instruct","structured-output","daging ayam","chicken meat","YES"
"800","50","Llama 3.2 3B Instruct","structured-output","telur","egg","YES"
"800","50","Llama 3.2 3B Instruct","structured-output","daun salam","lemon leaves","YES"
"800","50","Llama 3.2 3B Instruct","structured-output","minyak goreng","cooking oil","YES"
"800","50","Llama 3.2 3B Instruct","structured-output","kecap manis","sweet soy sauce","YES"
"804","4","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"806","6","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"807","7","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"809","9","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"810","10","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"811","11","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"813","13","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"814","14","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"816","16","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"817","17","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"818","18","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"820","20","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"822","22","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"824","24","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"826","26","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"828","28","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"831","31","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"833","33","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"834","34","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"837","37","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"838","38","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"841","41","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"844","44","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"846","46","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"848","48","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"849","49","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"850","50","Phi-4-mini 3.8B Instruct","structured-output","","","YES"
"851","1","Qwen 2.5 3B Instruct","structured-output","bawang merah","red onion","YES"
"852","2","Qwen 2.5 3B Instruct","structured-output","","","YES"
"853","3","Qwen 2.5 3B Instruct","structured-output","","","YES"
"854","4","Qwen 2.5 3B Instruct","structured-output","telur","egg","YES"
"855","5","Qwen 2.5 3B Instruct","structured-output","","","YES"
"856","6","Qwen 2.5 3B Instruct","structured-output","3 lembar daun pandan","3 leaves pandan leaf","YES"
"856","6","Qwen 2.5 3B Instruct","structured-output","1 bungkus santan kara 275ml","1 can of carrat milk powder, 275 ml","YES"
"856","6","Qwen 2.5 3B Instruct","structured-output","3 biji telur","3 eggs","YES"
