experiment_id,transcript_id,model_name,technique_name,name_en,quantity_value,estimated_weight_g,quantity_value_culinary,estimated_weight_g
"20","20","Llama 3.2 3B Instruct","zero-shot","green beans","0.0","200.0","1.0","200.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","green beans","0.0","200.0","1.0","15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","green beans","0.0","200.0",,"15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","green beans","0.0","200.0",,"5.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","tempeh","0.0","150.0",,"50.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","tempeh","0.0","150.0",,"100.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","tempeh","0.0","150.0",,"15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","tempeh","0.0","150.0","1.0","200.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","tempeh","0.0","150.0","1.0","15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","tempeh","0.0","150.0",,"15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","tempeh","0.0","150.0",,"5.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","chicken meat","0.0","150.0",,"50.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","chicken meat","0.0","150.0",,"100.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","chicken meat","0.0","150.0",,"15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","chicken meat","0.0","150.0","1.0","200.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","chicken meat","0.0","150.0","1.0","15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","chicken meat","0.0","150.0",,"15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","chicken meat","0.0","150.0",,"5.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","garlic","0.0","10.0",,"50.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","garlic","0.0","10.0",,"100.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","garlic","0.0","10.0",,"15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","garlic","0.0","10.0","1.0","200.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","garlic","0.0","10.0","1.0","15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","garlic","0.0","10.0",,"15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","garlic","0.0","10.0",,"5.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","bay leaves","0.0","5.0",,"50.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","bay leaves","0.0","5.0",,"100.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","bay leaves","0.0","5.0",,"15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","bay leaves","0.0","5.0","1.0","200.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","bay leaves","0.0","5.0","1.0","15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","bay leaves","0.0","5.0",,"15.0"
"20","20","Llama 3.2 3B Instruct","zero-shot","bay leaves","0.0","5.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0","1.0","2.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0","2.5","37.5"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"200.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"100.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0","1.0","15.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0","2.5","37.5"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","200.0","180.0",,"15.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0","1.0","2.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0","2.5","37.5"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"200.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"100.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0","1.0","15.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0","2.5","37.5"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","150.0","120.0",,"15.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0","1.0","2.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0","2.5","37.5"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"200.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"100.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0","1.0","15.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0","2.5","37.5"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","2.0","10.0",,"15.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0","1.0","2.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0","2.5","37.5"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"200.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"100.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0","1.0","15.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0","2.5","37.5"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"5.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"20.0"
"21","21","Llama 3.2 3B Instruct","zero-shot","","4.0","240.0",,"15.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0",,"100.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0",,"15.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0","5.0","25.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0",,"100.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0","1.5","22.5"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0","1.0","240.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0","0.5","25.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0","1.0","50.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Spinach","200.0","300.0",,"15.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0",,"100.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0",,"15.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0","5.0","25.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0",,"100.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0","1.5","22.5"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0","1.0","240.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0","0.5","25.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0","1.0","50.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Chicken Breast","200.0","10000.0",,"15.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0",,"100.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0",,"15.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0","5.0","25.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0",,"100.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0","1.5","22.5"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0","1.0","240.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0","0.5","25.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0","1.0","50.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Garlic","0.0","2.0",,"15.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5",,"100.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5",,"15.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5","5.0","25.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5",,"100.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5","1.5","22.5"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5","1.0","240.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5","0.5","25.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5",,"20.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5","1.0","50.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5",,"5.0"
"25","25","Llama 3.2 3B Instruct","zero-shot","Black Pepper","0.0","1.5",,"15.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","15000.0",,"5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","15000.0","3.0","45.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","15000.0","1.0","5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","15000.0","1.0","5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","15000.0","1.0","1000.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","15000.0",,"100.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","15000.0","6.0","90.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","15000.0","6.0","90.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","500.0",,"5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","500.0","3.0","45.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","500.0","1.0","5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","500.0","1.0","5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","500.0","1.0","1000.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","500.0",,"100.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","500.0","6.0","90.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","500.0","6.0","90.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0",,"5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","3.0","45.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","1.0","5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","1.0","5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","1.0","1000.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0",,"100.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","6.0","90.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","6.0","90.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","20000.0",,"5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","20000.0","3.0","45.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","20000.0","1.0","5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","20000.0","1.0","5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","20000.0","1.0","1000.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","20000.0",,"100.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","20000.0","6.0","90.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","20000.0","6.0","90.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0",,"5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","3.0","45.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","1.0","5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","1.0","5.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","1.0","1000.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0",,"100.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","6.0","90.0"
"27","27","Llama 3.2 3B Instruct","zero-shot","","0.0","10000.0","6.0","90.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0","6.5","19.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0","3.0","45.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0","0.5","40.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0","4.5","22.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0","1.5","150.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0",,"15.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0","3.5","17.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","102.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0","6.5","19.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0","3.0","45.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0","0.5","40.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0","4.5","22.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0","1.5","150.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0",,"15.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0","3.5","17.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","20.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0","6.5","19.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0","3.0","45.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0","0.5","40.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0","4.5","22.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0","1.5","150.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0",,"15.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0","3.5","17.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","82.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0","6.5","19.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0","3.0","45.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0","0.5","40.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0","4.5","22.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0","1.5","150.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0",,"15.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0","3.5","17.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","3.0","63.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0","6.5","19.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0","3.0","45.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0","0.5","40.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0","4.5","22.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0","1.5","150.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0",,"15.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0","3.5","17.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","1.0","5.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0","6.5","19.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0","3.0","45.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0","0.5","40.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0","4.5","22.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0","1.5","150.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0",,"15.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0","3.5","17.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","2.0","22.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0","6.5","19.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0","3.0","45.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0","0.5","40.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0","4.5","22.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0","1.5","150.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0",,"15.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0","3.5","17.5"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0",,"5.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0",,"20.0"
"34","34","Llama 3.2 3B Instruct","zero-shot","","0.0","20.0",,"20.0"
